SpellID,Name,Type,CastTime,Duration,RecastDelay,Damage,DamageType,Icon,ClientEffect
5032,"Oak's Stamina",ConstitutionBuff,3.0,0,0,0.0,0,5032,5032
5033,"Oak's Girth",ConstitutionBuff,3.0,0,0,0.0,0,5033,5033
5034,"Redwood's Stoutness",ConstitutionBuff,3.0,0,0,0.0,0,5034,5034
5035,"Redwood's Stamina",ConstitutionBuff,3.0,0,0,0.0,0,5035,5035
5036,"Redwood's Girth",ConstitutionBuff,3.0,0,0,0.0,0,5036,5036
5051,"Hunter's Attack",CombatSpeedBuff,3.5,0,0,0.0,0,5051,5051
5052,"Hunter's Blow",CombatSpeedBuff,3.5,0,0,0.0,0,5052,5052
5053,"Hunter's Offense",CombatSpeedBuff,3.5,0,0,0.0,0,5053,5053
5054,"Hunter's Press",CombatSpeedBuff,3.5,0,0,0.0,0,5054,5054
5055,"Hunter's Strike",CombatSpeedBuff,3.5,0,0,0.0,0,5055,5055
5056,"Hunter's Assault",CombatSpeedBuff,3.5,0,0,0.0,0,5056,5056
5061,"Strength of the Tree",StrengthConstitutionBuff,3.0,0,0,0.0,0,5061,5061
5062,"Strength of the Thicket",StrengthConstitutionBuff,3.0,0,0,0.0,0,5062,5062
5063,"Strength of the Grove",StrengthConstitutionBuff,3.0,0,0,0.0,0,5063,5063
5064,"Strength of the Orchard",StrengthConstitutionBuff,3.0,0,0,0.0,0,5064,5064
5065,"Strength of the Wood",StrengthConstitutionBuff,3.0,0,0,0.0,0,5065,5065
5066,"Strength of the Forest",StrengthConstitutionBuff,3.0,0,0,0.0,0,5066,5066
5067,"Strength of the Timberland",StrengthConstitutionBuff,3.0,0,0,0.0,0,5067,5067
5071,"Breeze's Dance",DexterityQuicknessBuff,3.0,0,0,0.0,0,5071,5071
5072,"Gust's Dance",DexterityQuicknessBuff,3.0,0,0,0.0,0,5072,5072
5073,"Squall's Dance",DexterityQuicknessBuff,3.0,0,0,0.0,0,5073,5073
5074,"Storm's Dance",DexterityQuicknessBuff,3.0,0,0,0.0,0,5074,5074
5075,"Tornado's Dance",DexterityQuicknessBuff,3.0,0,0,0.0,0,5075,5075
5076,"Zephyr's Dance",DexterityQuicknessBuff,3.0,0,0,0.0,0,5076,5076
5077,"Nature's Sight",AcuityBuff,3.0,0,0,0.0,0,5077,5077
5078,"Nature's Wisdom",AcuityBuff,3.0,0,0,0.0,0,5078,5078
5079,"Nature's Sagacity",AcuityBuff,3.0,0,0,0.0,0,5079,5079
5080,"Nature's Vision",AcuityBuff,3.0,0,0,0.0,0,5080,5080
5081,"Strength of the Sun",HeatResistBuff,3.0,1200,0,0.0,0,5081,5081
5082,"Resillience of the Sun",HeatResistBuff,3.0,1200,0,0.0,0,5082,5082
5083,"Aura of the Sun",HeatResistBuff,3.0,1200,0,0.0,0,5083,5083
5084,"Warmth of the Badger",ColdResistBuff,3.0,1200,0,0.0,0,5084,5084
5085,"Warmth of the Wolf",ColdResistBuff,3.0,1200,0,0.0,0,5085,5085
5086,"Warmth of the Bear",ColdResistBuff,3.0,1200,0,0.0,0,5086,5086
5087,"Earth Affinity",MatterResistBuff,3.0,1200,0,0.0,0,5087,5087
5088,"Earth Bond",MatterResistBuff,3.0,1200,0,0.0,0,5088,5088
5089,"Earth Union",MatterResistBuff,3.0,1200,0,0.0,0,5089,5089
5101,"Ferocity of Nature",CombatSpeedBuff,3.0,1200,0,0.0,0,5101,5101
5102,"Rage of Nature",CombatSpeedBuff,3.0,1200,0,0.0,0,5102,5102
5103,"Fury of Nature",CombatSpeedBuff,3.0,1200,0,0.0,0,5103,5103
5104,"Anger of Nature",CombatSpeedBuff,3.0,1200,0,0.0,0,5104,5104
5105,"Hostility of Nature",CombatSpeedBuff,3.0,1200,0,0.0,0,5105,5105
5106,"Aggression of Nature",CombatSpeedBuff,3.0,1200,0,0.0,0,5106,5106
5107,"Reckoning of Nature",CombatSpeedBuff,3.0,1200,0,0.0,0,5107,5107
5111,"Nature's Revenge",DamageAdd,0.0,5,8,1.3,10,5111,5111
5112,"Nature's Vendetta",DamageAdd,0.0,5,8,1.9,10,5112,5112
5113,"Nature's Vengeance",DamageAdd,0.0,5,8,2.7,10,5113,5113
5114,"Nature's Retaliation",DamageAdd,0.0,5,8,3.4,10,5114,5114
5115,"Nature's Retribution",DamageAdd,0.0,5,8,4.3,10,5115,5115
5116,"Nature's Feud",DamageAdd,0.0,5,8,5.8,10,5116,5116
5117,"Nature's Reckoning",DamageAdd,0.0,5,8,7.5,10,5117,5117
5121,"Nature's Ward",Bladeturn,4.0,65535,0,0.0,0,5121,5121
5122,"Nature's Fend",Bladeturn,4.0,65535,0,0.0,0,5122,5122
5123,"Nature's Shield",Bladeturn,4.0,65535,0,0.0,0,5123,5123
5124,"Nature's Guard",Bladeturn,0.0,10,16,0.0,0,5124,5124
5125,"Nature's Barrier",Bladeturn,0.0,8,16,0.0,0,5125,5125
5126,"Nature's Wall",Bladeturn,0.0,6,16,0.0,0,5126,5126
5131,"Guardian's Encouragement",SpeedEnhancement,3.0,6,0,0.0,0,5131,5131
5132,"Benefactor's Encouragement",SpeedEnhancement,3.0,6,0,0.0,0,5132,5132
5133,"Protector's Encouragement",SpeedEnhancement,3.0,6,0,0.0,0,5133,5133
5134,"Warden's Encouragement",SpeedEnhancement,3.0,6,0,0.0,0,5134,5134
5135,"Paragon's Encouragement",SpeedEnhancement,3.0,6,0,0.0,0,5135,5135
5141,"Bolster Health",BodyResistBuff,3.0,1200,0,0.0,0,5141,5141
5142,"Bolster Resillience",BodyResistBuff,3.0,1200,0,0.0,0,5142,5142
5143,"Bolster Heartiness",BodyResistBuff,3.0,1200,0,0.0,0,5143,5143
5144,"Warden's Courage",SpiritResistBuff,3.0,1200,0,0.0,0,5144,5144
5145,"Warden's Honor",SpiritResistBuff,3.0,1200,0,0.0,0,5145,5145
5146,"Warden's Spirit",SpiritResistBuff,3.0,1200,0,0.0,0,5146,5146
5147,"Defy Thunder",EnergyResistBuff,3.0,1200,0,0.0,0,5147,5147
5148,"Defy Storm",EnergyResistBuff,3.0,1200,0,0.0,0,5148,5148
5149,"Defy Lightning",EnergyResistBuff,3.0,1200,0,0.0,0,5149,5149
5151,"Clear Path",SpeedEnhancement,3.0,6,0,0.0,0,5151,5151
5152,"Clear Trail",SpeedEnhancement,3.0,6,0,0.0,0,5152,5152
5153,"Clear Road",SpeedEnhancement,3.0,6,0,0.0,0,5153,5153
5154,"Clear Field",SpeedEnhancement,3.0,6,0,0.0,0,5154,5154
5155,"Clear Horizon",SpeedEnhancement,3.0,6,0,0.0,0,5155,5155
5161,"Rhythm of Hibernia",EnduranceRegenBuff,3.0,5,0,0.0,0,5161,5161
5162,"Rhythm of Earth",EnduranceRegenBuff,3.0,5,0,0.0,0,5162,5162
5163,"Rhythm of Nature",EnduranceRegenBuff,3.0,5,0,0.0,0,5163,5163
5164,"Rhythm of the World",EnduranceRegenBuff,3.0,5,0,0.0,0,5164,5164
5165,"Rhythm of the Cosmos",EnduranceRegenBuff,3.0,5,0,0.0,0,5165,5165
5171,"Rhyme of Earth",PowerRegenBuff,3.0,6,0,0.0,0,5171,5171
5172,"Rhyme of Nature",PowerRegenBuff,3.0,6,0,0.0,0,5172,5172
5173,"Rhyme of the World",PowerRegenBuff,3.0,6,0,0.0,0,5173,5173
5174,"Rhyme of the Cosmos",PowerRegenBuff,3.0,6,0,0.0,0,5174,5174
5175,"Rhyme of Creation",PowerRegenBuff,3.0,6,0,0.0,0,5175,5175
5201,"Grasping Vines",SpeedDecrease,2.5,7,0,0.0,10,5201,5201
5202,"Bonding Vines",SpeedDecrease,2.5,13,0,0.0,10,5202,5202
5203,"Webbing Vines",SpeedDecrease,2.5,20,0,0.0,10,5203,5203
5204,"Clutching Vines",SpeedDecrease,2.5,28,0,0.0,10,5204,5204
5205,"Holding Vines",SpeedDecrease,2.5,38,0,0.0,10,5205,5205
5206,"Tangling Vines",SpeedDecrease,2.5,47,0,0.0,10,5206,5206
5207,"Tenacious Vines",SpeedDecrease,2.5,56,0,0.0,10,5207,5207
5208,"Detaining Vines",SpeedDecrease,2.5,70,0,0.0,10,5208,5208
5211,"Nails of the Wild",DamageAdd,3.0,1200,0,1.0,14,5211,5211
5212,"Claws of the Wild",DamageAdd,3.0,1200,0,1.6,14,5212,5212
5213,"Talons of the Wild",DamageAdd,3.0,1200,0,2.7,14,5213,5213
5214,"Teeth of the Wild",DamageAdd,3.0,1200,0,3.7,14,5214,5214
5215,"Fangs of the Wild",DamageAdd,3.0,1200,0,5.2,14,5215,5215
5216,"Pincers of Wild",DamageAdd,3.0,1200,0,6.5,14,5216,5216
5217,"Stingers of the Wild",DamageAdd,3.0,1200,0,8.4,14,5217,5217
5218,"Hooks of the Wild",DamageAdd,3.0,1200,0,10.5,14,5218,5218
5251,"Call Minor Nature Spirit",SummonDruidPet,6.0,65535,0,-75.0,0,5251,5251
5252,"Call Lesser Nature Spirit",SummonDruidPet,6.0,65535,0,-75.0,0,5252,5252
5253,"Call Nature Spirit",SummonDruidPet,6.0,65535,0,-75.0,0,5253,5253
5254,"Call Major Nature Spirit",SummonDruidPet,6.0,65535,0,-75.0,0,5254,5254
5255,"Call Greater Nature Spirit",SummonDruidPet,6.0,65535,0,-76.0,0,5255,5255
5261,Contamination,DamageOverTime,3.0,24,0,9.0,10,5261,5261
5262,Pollution,DamageOverTime,3.0,24,0,15.0,10,5262,5262
5263,Moldiness,DamageOverTime,3.0,24,0,19.0,10,5263,5263
5264,Wither,DamageOverTime,3.0,24,0,27.0,10,5264,5264
5265,Corruption,DamageOverTime,3.0,24,0,35.0,10,5265,5265
5266,Blight,DamageOverTime,3.0,24,0,43.0,10,5266,5266
5267,"Dry Rot",DamageOverTime,3.0,24,0,53.0,10,5267,5267
5268,Dilapidation,DamageOverTime,3.0,24,0,63.0,10,5268,5268
5269,Degeneration,DamageOverTime,3.0,24,0,73.0,10,5269,5269
5270,Defedation,DamageOverTime,3.0,24,0,87.0,10,5270,5270
5271,Briarsprout,DamageShield,4.0,0,0,0.9,14,5271,5271
5272,Pricklesprout,DamageShield,4.0,0,0,1.2,14,5272,5272
5273,Burrsprout,DamageShield,4.0,0,0,1.8,14,5273,5273
5274,Thornsprout,DamageShield,4.0,0,0,2.2,14,5274,5274
5275,Spursprout,DamageShield,4.0,0,0,2.9,14,5275,5275
5276,Thistlesprout,DamageShield,4.0,0,0,3.7,14,5276,5276
5277,Spinesprout,DamageShield,4.0,0,0,4.6,14,5277,5277
5281,"Patch of Ivy",SpeedDecrease,2.5,15,0,0.0,14,5281,5281
5282,"Patch of Brambles",SpeedDecrease,2.5,23,0,0.0,14,5282,5282
5283,"Patch of Tangleweed",SpeedDecrease,2.5,30,0,0.0,14,5283,5283
5284,"Field of Ivy",SpeedDecrease,2.5,38,0,0.0,14,5284,5284
5285,"Field of Brambles",SpeedDecrease,2.5,47,0,0.0,14,5285,5285
5286,"Field of Tangleweed",SpeedDecrease,2.5,60,0,0.0,14,5286,5286
5287,"Expanse of Tangleweed",SpeedDecrease,2.5,73,0,0.0,14,5287,5287
5291,"Sprouting Undergrowth",SpeedDecrease,0.0,46,600,0.0,14,5291,5291
5292,"Bursting Undergrowth",SpeedDecrease,0.0,56,600,0.0,14,5292,5292
5293,"Choking Undergrowth",SpeedDecrease,0.0,69,600,0.0,14,5293,5293
5301,"Minor Lullaby",Amnesia,0.0,0,5,0.0,0,5301,5301
5302,"Lesser Lullaby",Amnesia,0.0,0,10,0.0,0,5302,5302
5303,Lullaby,Amnesia,0.0,0,10,0.0,0,5303,5303
5304,"Greater Lullaby",Amnesia,0.0,0,10,0.0,0,5304,5304
5305,"Superior Lullaby",Amnesia,0.0,0,10,0.0,0,5305,5305
5311,"Mesmerizing Melody",Mesmerize,2.5,16,0,0.0,10,5311,5311
5312,"Entrancing Melody",Mesmerize,2.5,21,0,0.0,10,5312,5312
5313,"Paralyzing Melody",Mesmerize,2.5,28,0,0.0,10,5313,5313
5314,"Facinating Melody",Mesmerize,2.5,35,0,0.0,10,5314,5314
5315,"Mesmerizing Hymn",Mesmerize,2.5,42,0,0.0,10,5315,5315
5316,"Entrancing Hymn",Mesmerize,2.5,51,0,0.0,10,5316,5316
5317,"Paralyzing Hymn",Mesmerize,2.5,61,0,0.0,10,5317,5317
5318,"Facinating Hymn",Mesmerize,2.5,70,0,0.0,10,5318,5318
5319,"Clarifying Harmonies",CureMezz,3.0,0,0,0.0,0,5319,5319
5351,"Confounding Cadence",Confusion,3.5,60,0,0.0,10,5351,5351
5352,"Befuddling Cadence",Confusion,3.5,60,0,0.0,10,5352,5352
5353,"Confusing Cadence",Confusion,3.5,60,0,0.0,10,5353,5353
5354,"Mystifying Cadence",Confusion,3.5,60,0,0.0,10,5354,5354
5355,"Confounding Ballad",Confusion,3.5,60,0,0.0,10,5355,5355
5356,"Befuddling Ballad",Confusion,3.5,60,0,0.0,10,5356,5356
5357,"Confusing Ballad",Confusion,3.5,60,0,0.0,10,5357,5357
5358,"Mystifying Ballad",Confusion,3.5,60,0,0.0,10,5358,5358
5361,"Concussive Shout",DirectDamage,0.0,0,10,4.0,10,5361,5361
5362,"Concussive Bellow",DirectDamage,0.0,0,10,12.0,10,5362,5362
5363,"Concussive Yell",DirectDamage,0.0,0,10,21.0,10,5363,5363
5364,"Concussive Holler",DirectDamage,0.0,0,10,32.0,10,5364,5364
5365,"Concussive Scream",DirectDamage,0.0,0,10,49.0,10,5365,5365
5366,"Concussive Whoop",DirectDamage,0.0,0,10,66.0,10,5366,5366
5367,"Concussive Shriek",DirectDamage,0.0,0,10,89.0,10,5367,5367
5368,"Concussive Roar",DirectDamage,0.0,0,10,114.0,10,5368,5368
5371,"Captivate Audience",Mesmerize,3.0,28,0,0.0,10,5371,5371
5372,"Captivate Crowd",Mesmerize,3.0,35,0,0.0,10,5372,5372
5373,"Captivate Swarms",Mesmerize,3.0,42,0,0.0,10,5373,5373
5374,"Captivate Multitude",Mesmerize,3.0,51,0,0.0,10,5374,5374
5375,"Captivate Army",Mesmerize,3.0,61,0,0.0,10,5375,5375
5376,"Captivate Legions",Mesmerize,3.0,70,0,0.0,10,5376,5376
5381,"Hymn of Body Guarding",BodyResistBuff,0.0,5,8,0.0,0,5381,5381
5382,"Hymn of Body Protection",BodyResistBuff,0.0,5,8,0.0,0,5382,5382
5383,"Hymn of Spirit Guarding",SpiritResistBuff,0.0,5,8,0.0,0,5383,5383
5384,"Hymn of Spirit Protection",SpiritResistBuff,0.0,5,8,0.0,0,5384,5384
5385,"Hymn of Energy Guarding",EnergyResistBuff,0.0,5,8,0.0,0,5385,5385
5386,"Hymn of Energy Protection",EnergyResistBuff,0.0,5,8,0.0,0,5386,5386
5387,"Hymn of Heat Guarding",HeatResistBuff,0.0,5,8,0.0,0,5387,5387
5388,"Hymn of Heat Protection",HeatResistBuff,0.0,5,8,0.0,0,5388,5388
5389,"Hymn of Cold Guarding",ColdResistBuff,0.0,5,8,0.0,0,5389,5389
5390,"Hymn of Cold Protection",ColdResistBuff,0.0,5,8,0.0,0,5390,5390
5391,"Hymn of Earth Guarding",MatterResistBuff,0.0,5,8,0.0,0,5391,5391
5392,"Hymn of Earth Protection",MatterResistBuff,0.0,5,8,0.0,0,5392,5392
5393,"Hypnotic Harmony",Mesmerize,0.0,22,600,0.0,10,5393,5393
5394,"Deluding Harmony",Mesmerize,0.0,26,600,0.0,10,5394,5394
5395,"Entrancing Harmony",Mesmerize,0.0,31,600,0.0,10,5395,5395
5401,Debility,StrengthConstitutionDebuff,0.0,60,20,0.0,10,5401,5401
5402,"Greater Debility",StrengthConstitutionDebuff,0.0,60,20,0.0,10,5402,5402
5403,Atony,StrengthConstitutionDebuff,0.0,60,20,0.0,10,5403,5403
5404,"Greater Atony",StrengthConstitutionDebuff,0.0,60,20,0.0,10,5404,5404
5405,Enervation,StrengthConstitutionDebuff,0.0,60,20,0.0,10,5405,5405
5406,"Greater Enervation",StrengthConstitutionDebuff,0.0,60,20,0.0,10,5406,5406
5407,Infirmity,StrengthConstitutionDebuff,0.0,60,20,0.0,10,5407,5407
5408,"Greater Infirmity",StrengthConstitutionDebuff,0.0,60,20,0.0,10,5408,5408
5411,Submission,DexterityQuicknessDebuff,0.0,60,20,0.0,10,5411,5411
5412,"Greater Submission",DexterityQuicknessDebuff,0.0,60,20,0.0,10,5412,5412
5413,Surrender,DexterityQuicknessDebuff,0.0,60,20,0.0,10,5413,5413
5414,"Greater Surrender",DexterityQuicknessDebuff,0.0,60,20,0.0,10,5414,5414
5415,Capitulation,DexterityQuicknessDebuff,0.0,60,20,0.0,10,5415,5415
5416,"Greater Capitulation",DexterityQuicknessDebuff,0.0,60,20,0.0,10,5416,5416
5417,Resignation,DexterityQuicknessDebuff,0.0,60,20,0.0,10,5417,5417
5418,"Greater Resignation",DexterityQuicknessDebuff,0.0,60,20,0.0,10,5418,5418
5421,"Minor Demoralization",CombatSpeedDebuff,0.0,60,20,0.0,10,5421,5421
5422,"Lesser Demoralization",CombatSpeedDebuff,0.0,60,20,0.0,10,5422,5422
5423,Demoralization,CombatSpeedDebuff,0.0,60,20,0.0,10,5423,5423
5424,"Major Demoralization",CombatSpeedDebuff,0.0,60,20,0.0,10,5424,5424
5425,"Greater Demoralization",CombatSpeedDebuff,0.0,60,20,0.0,10,5425,5425
5426,"Superior Demoralization",CombatSpeedDebuff,0.0,60,20,0.0,10,5426,5426
5427,"Ultimate Demoralization",CombatSpeedDebuff,0.0,60,20,0.0,10,5427,5427
5428,"Blast of Courage",DirectDamage,0.0,0,15,4.0,10,5428,5428
5429,"Blast of Bravery",DirectDamage,0.0,0,15,15.0,10,5429,5429
5430,"Blast of Boldness",DirectDamage,0.0,0,15,27.0,10,5430,5430
5431,"Blast of Galliance",DirectDamage,0.0,0,15,38.0,10,5431,5431
5432,"Blast of Defiance",DirectDamage,0.0,0,15,61.0,10,5432,5432
5433,"Blast of Valiance",DirectDamage,0.0,0,15,77.0,10,5433,5433
5434,"Blast of Heroism",DirectDamage,0.0,0,15,103.0,10,5434,5434
5435,"Blast of the Champion",DirectDamage,0.0,0,15,128.0,10,5435,5435
5436,Slowness,SpeedDecrease,0.0,51,20,0.0,15,5436,5436
5437,Languor,SpeedDecrease,0.0,59,20,0.0,15,5437,5437
5438,Lumber,SpeedDecrease,0.0,68,20,0.0,15,5438,5438
5439,Sluggishness,SpeedDecrease,0.0,86,20,0.0,15,5439,5439
5440,Crawl,SpeedDecrease,0.0,103,20,0.0,15,5440,5440
5441,"Vigor of the Champion",StrengthConstitutionBuff,3.0,1200,0,0.0,0,5441,5441
5442,"Strength of the Champion",StrengthConstitutionBuff,3.0,1200,0,0.0,0,5442,5442
5443,"Fortification of the Champion",StrengthConstitutionBuff,3.0,1200,0,0.0,0,5443,5443
5444,"Focus of the Champion",StrengthConstitutionBuff,3.0,1200,0,0.0,0,5444,5444
5445,"Power of the Champion",StrengthConstitutionBuff,3.0,1200,0,0.0,0,5445,5445
5446,"Force of the Champion",StrengthConstitutionBuff,3.0,1200,0,0.0,0,5446,5446
5447,"Might of the Champion",StrengthConstitutionBuff,3.0,1200,0,0.0,0,5447,5447
5451,"Sharpened Senses",DexterityQuicknessBuff,3.0,1200,0,0.0,0,5451,5451
5452,"Keen Sight",DexterityQuicknessBuff,3.0,1200,0,0.0,0,5452,5452
5453,"Enhanced Senses",DexterityQuicknessBuff,3.0,1200,0,0.0,0,5453,5453
5454,"Honed Reflexes",DexterityQuicknessBuff,3.0,1200,0,0.0,0,5454,5454
5455,"Superior Coordination",DexterityQuicknessBuff,3.0,1200,0,0.0,0,5455,5455
5456,"Perfect Acuity",DexterityQuicknessBuff,3.0,1200,0,0.0,0,5456,5456
5461,"Forest Shadow",SpeedEnhancement,0.0,20,600,0.0,0,5461,5461
5462,"Greater Forest Shadow",SpeedEnhancement,0.0,25,600,0.0,0,5462,5462
5463,"Forest Spirit",SpeedEnhancement,0.0,35,600,0.0,0,5463,5463
5464,"Greater Forest Spirit",SpeedEnhancement,0.0,45,600,0.0,0,5464,5464
5465,"Forest Phantom",SpeedEnhancement,0.0,50,600,0.0,0,5465,5465
5471,Determination,BaseArmorFactorBuff,3.0,1200,0,0.0,0,5471,5471
5472,Perserverance,BaseArmorFactorBuff,3.0,1200,0,0.0,0,5472,5472
5473,"Self Control",BaseArmorFactorBuff,3.0,1200,0,0.0,0,5473,5473
5474,"Iron Will",BaseArmorFactorBuff,3.0,1200,0,0.0,0,5474,5474
5475,Resolution,BaseArmorFactorBuff,3.0,1200,0,0.0,0,5475,5475
5476,Devotion,BaseArmorFactorBuff,3.0,1200,0,0.0,0,5476,5476
5477,"Steel Mind",BaseArmorFactorBuff,3.0,1200,0,0.0,0,5477,5477
5478,"Inner Strength",BaseArmorFactorBuff,3.0,1200,0,0.0,0,5478,5478
5479,Invincibility,BaseArmorFactorBuff,3.0,1200,0,0.0,0,5479,5479
5481,"Vigorous Will",StrengthBuff,3.0,1200,0,0.0,0,5481,5481
5482,"Strength of Will",StrengthBuff,3.0,1200,0,0.0,0,5482,5482
5483,"Fortification of Will",StrengthBuff,3.0,1200,0,0.0,0,5483,5483
5484,"Focus of Will",StrengthBuff,3.0,1200,0,0.0,0,5484,5484
5485,"Power of Will",StrengthBuff,3.0,1200,0,0.0,0,5485,5485
5486,"Force of Will",StrengthBuff,3.0,1200,0,0.0,0,5486,5486
5487,"Sovereign Will",StrengthBuff,3.0,1200,0,0.0,0,5487,5487
5491,"Piercing Strike",DamageAdd,3.0,1200,0,1.4,12,5491,5491
5492,"Incisive Strike",DamageAdd,3.0,1200,0,1.8,12,5492,5492
5493,"Cutting Strike",DamageAdd,3.0,1200,0,2.9,12,5493,5493
5494,"Sharpened Strike",DamageAdd,3.0,1200,0,4.2,12,5494,5494
5495,"Precision Strike",DamageAdd,3.0,1200,0,5.4,12,5495,5495
5496,"Unerring Strike",DamageAdd,3.0,1200,0,7.3,12,5496,5496
5497,"Perfect Strike",DamageAdd,3.0,1200,0,9.4,12,5497,5497
5501,"Lesser Dusk Strike",NightshadeNuke,3.0,0,0,7.0,11,5501,5501
5502,"Dusk Strike",NightshadeNuke,3.0,0,0,10.0,11,5502,5502
5503,"Lesser Twilight Strike",NightshadeNuke,3.0,0,0,13.0,11,5503,5503
5504,"Twilight Strike",NightshadeNuke,3.0,0,0,27.018,11,5504,5504
5505,"Lesser Gloaming Strike",NightshadeNuke,3.0,0,0,24.0,11,5505,5505
5506,"Gloaming Strike",NightshadeNuke,3.0,0,0,30.0,11,5506,5506
5507,"Lesser Nocturnal Strike",NightshadeNuke,3.0,0,0,39.0,11,5507,5507
5508,"Nocturnal Strike",NightshadeNuke,3.0,0,0,48.0,11,5508,5508
5509,"Lesser Midnight Strike",NightshadeNuke,3.0,0,0,58.0,11,5509,5509
5510,"Midnight Strike",NightshadeNuke,3.0,0,0,73.0,11,5510,5510
5511,"Dart of Night",NightshadeNuke,0.0,0,20,12.0,11,5511,5511
5512,"Dagger of Night",NightshadeNuke,0.0,0,20,27.015,11,5512,5512
5513,"Knife of Night",NightshadeNuke,0.0,0,20,38.02,11,5513,5513
5514,"Stiletto of Night",NightshadeNuke,0.0,0,20,26.0,11,5514,5514
5515,"Arrow of Night",NightshadeNuke,0.0,0,20,33.0,11,5515,5515
5516,"Rapier of Night",NightshadeNuke,0.0,0,20,42.0,11,5516,5516
5517,"Spear of Night",NightshadeNuke,0.0,0,20,51.0,11,5517,5517
5518,"Lance of Night",NightshadeNuke,0.0,0,20,62.0,11,5518,5518
5998,"Personal Recall Stone",GatewayPersonalBind,10.0,0,1800,0.0,0,4310,4310
5999,Uni-Portal,UniPortal,2.0,0,0,0.0,0,4310,4310
6001,"Glimpse of Fate",ArmorFactorDebuff,3.0,30,0,0.0,15,9001,9001
6002,"Glimpse of the Inevitable",ArmorFactorDebuff,3.0,30,0,0.0,15,9002,9002
6003,"Glimpse of the Grave",ArmorFactorDebuff,3.0,30,0,0.0,15,9003,9003
6004,"Glimpse of Death",ArmorFactorDebuff,3.0,30,0,0.0,15,9004,9004
6005,"Visions of Fate",ArmorFactorDebuff,3.0,30,0,0.0,15,9005,9005
6006,"Visions of the Inevitable",ArmorFactorDebuff,3.0,30,0,0.0,15,9006,9006
6007,"Visions of the Grave",ArmorFactorDebuff,3.0,30,0,0.0,15,9007,9007
6008,"Visions of Death",ArmorFactorDebuff,3.0,30,0,0.0,15,9008,9008
6011,"Health Evacuation",Lifedrain,3.0,0,0,5.0,15,9011,9011
6012,"Life Evacuation",Lifedrain,3.0,0,0,17.0,15,9012,9012
6013,"Spirit Evacuation",Lifedrain,3.0,0,0,33.0,15,9013,9013
6014,"Soul Evacuation",Lifedrain,3.0,0,0,49.0,15,9014,9014
6015,"Vitality Theft",Lifedrain,3.0,0,0,73.0,15,9015,9015
6016,"Theft of Vigor",Lifedrain,3.0,0,0,92.0,15,9016,9016
6017,"Theft of Vim",Lifedrain,3.0,0,0,116.0,15,9017,9017
6018,"Theft of Energy",Lifedrain,3.0,0,0,143.0,15,9018,9018
6019,"Theft of Liveliness",Lifedrain,3.0,0,0,179.0,15,9019,9019
6021,"Servant of Death",DexterityBuff,3.0,1200,0,0.0,0,9021,9021
6022,"Agent of Death",DexterityBuff,3.0,1200,0,0.0,0,9022,9022
6023,"Bringer of Death",DexterityBuff,3.0,1200,0,0.0,0,9023,9023
6024,"Servant of the Grave",DexterityBuff,3.0,1200,0,0.0,0,9024,9024
6025,"Agent of the Grave",DexterityBuff,3.0,1200,0,0.0,0,9025,9025
6026,"Bringer of the Grave",DexterityBuff,3.0,1200,0,0.0,0,9026,9026
6027,"Death's Calling",DexterityBuff,3.0,1200,0,0.0,0,9027,9027
6101,"Longing For Death",ArmorAbsorptionBuff,3.0,1200,0,0.0,0,9101,9101
6102,"Communion with Death",ArmorAbsorptionBuff,3.0,1200,0,0.0,0,9102,9102
6103,"Intimacy with Death",ArmorAbsorptionBuff,3.0,1200,0,0.0,0,9103,9103
6111,"Vigor Vacuum",PowerDrainPet,3.0,0,0,5.0,15,9111,9111
6112,"Power Vacuum",PowerDrainPet,3.0,0,0,13.0,15,9112,9112
6113,"Efficacy Vacuum",PowerDrainPet,3.0,0,0,29.0,15,9113,9113
6114,"Puissance Vacuum",PowerDrainPet,3.0,0,0,45.0,15,9114,9114
6115,"Energy Vacuum",PowerDrainPet,3.0,0,0,68.0,15,9115,9115
6116,"Lifeforce Vacuum",PowerDrainPet,3.0,0,0,92.0,15,9116,9116
6117,"Spirit Vacuum",PowerDrainPet,3.0,0,0,124.0,15,9117,9117
6118,"Soul Vacuum",PowerDrainPet,3.0,0,0,159.0,15,9118,9118
6121,"Gift of Insight",PowerTransferPet,3.0,0,0,0.0,15,9121,9121
6122,"Gift of Vim",PowerTransferPet,3.0,0,0,0.0,15,9122,9122
6123,"Gift of Vision",PowerTransferPet,3.0,0,0,0.0,15,9123,9123
6124,"Gift of Energy",PowerTransferPet,3.0,0,0,0.0,15,9124,9124
6125,"Gift of Power",PowerTransferPet,3.0,0,0,0.0,15,9125,9125
6126,"Gift of Essence",PowerTransferPet,3.0,0,0,0.0,15,9126,9126
6127,"Gift of Force",PowerTransferPet,3.0,0,0,0.0,15,9127,9127
6128,"Arawn's Gift",PowerTransferPet,3.0,0,0,0.0,15,9128,9128
6131,"Figments of Death",ArmorFactorDebuff,3.0,30,0,0.0,15,9131,9131
6132,"Delusions of Death",ArmorFactorDebuff,3.0,30,0,0.0,15,9132,9132
6133,"Mirages of Death",ArmorFactorDebuff,3.0,30,0,0.0,15,9133,9133
6134,"Phantoms of Death",ArmorFactorDebuff,3.0,30,0,0.0,15,9134,9134
6135,"Apparitions of Death",ArmorFactorDebuff,3.0,30,0,0.0,15,9135,9135
